ID;m1(Msun);m2(Msun);porb(days);e;a(AU);p1(s);p2(s);pdot1(s/s);pdot2(s/s);b1(T);b2(T);x(kpc);y(kpc);z(kpc);vx(km/s);vy(km/s);vz(km/s);l1(mJy kpc²);l2(mJy kpc²)
10011;1.3551652036920314;1.4254584923297944;3.0;0.9992724086034074;0.05724463095260236;0.03162277660168379;0.03162277660168379;1.9151420504149332e-19;2.3463041425589706e-13;249029.31522626078;275639930.67315465;-11.70414234278872;7.839758230545229;-3.665686042877333;158.42274280260224;103.49609645641164;12.41019322371707;3632.1148874207806;2289.8880351837934
10012;1.6815873466706677;1.685790320747545;3.0;0.36080713887559546;0.06101706249426655;0.03162277660168379;0.03162277660168379;4.526976594838556e-16;8.513540296727573e-14;12107489.550215686;166037075.88435698;8.652726641222745;10.719066390748559;1.5235567380706039;-49.57791476316355;-273.4133205680111;-14.044642198148699;1951.1003518193384;3887.7110834319133
10013;1.772455370252123;1.3333652843453427;3.0;0.871093405482126;0.05939448824019762;0.03162277660168379;0.03162277660168379;4.362017283728686e-18;2.395548007083904e-19;1188484.9029345752;278517.454702254;-13.30515020412282;11.27630412023019;-4.374375182001109;222.17360494974454;-135.16062345965514;-3.9632541402264896;6475.133748301527;6976.468884376448
10014;1.3100591300760658;2.037360327309705;3.0;0.678447745965068;0.06089627560468433;0.03162277660168379;0.03162277660168379;2.2953729227479228e-20;3.4959823751756813e-22;86213.7638183708;10639.827711259753;-0.3640401396672708;3.8031208596792645;-4.621231773963186;-138.9613855165892;13.212268051441015;21.4510405703844;1749.1301755241502;1999.384507032371
10015;1.7353195828722827;2.1532947538870455;3.0;0.196907202797573;0.06401557406495001;0.03162277660168379;0.03162277660168379;5.958061039638206e-17;1.308368342145195e-21;4392405.760324643;20583.29943218187;-2.3505534346255548;-5.091425073530701;1.053666195897332;-106.58794813959834;57.58001373642651;0.45219263736323556;1983.000896219589;2936.7942333278133
10016;2.3395434276037674;1.8665227996261016;3.0;0.18125629196780435;0.06571220730917714;0.03162277660168379;0.03162277660168379;6.801332738894053e-13;1.9154569010125217e-17;469296147.8798469;2490497.846756215;1.0205769587484603;3.2609167350970125;1.1304154760824154;24.080240369164272;-104.11916682072226;18.600887606851884;3616.7647383608573;1091.744771104536
10017;1.8954286225340862;1.2957005729725377;3.0;0.19611520792462112;0.05993338621165992;0.03162277660168379;0.03162277660168379;3.3355749575902414e-17;2.672400713496073e-22;3286512.819439112;9302.523329244614;-9.549961877910079;-9.896436166035246;-4.3240444660706245;-299.99212825957284;-205.08384522090677;4.332689769787633;9941.569682071278;2881.5823662286825
10018;1.7500564328423327;1.4799293772002728;3.0;0.9601490685757639;0.06017566405610819;0.03162277660168379;0.03162277660168379;1.101436800494819e-23;5.179529308515059e-21;1888.5555760980697;40953.886821942375;-9.006377202866382;5.0362147741696965;1.7607910003510607;-26.89593996508475;219.68030056783948;-0.9309386531982942;3469.514247576651;1235.2719323007955
10019;1.3523260197495395;1.8835329361880222;3.0;0.5448061654022192;0.06021211483131322;0.03162277660168379;0.03162277660168379;7.280956571699753e-13;1.4034473064595205e-18;485561448.8693939;674136.7981342509;1.6605220675770695;-11.04991029243602;-2.986963762750112;173.98072011790032;-230.31506321258135;18.725600721442554;1187.7090991598259;1791.0787610425152
10020;1.1333779629865461;2.4720030728404354;3.0;0.6073508330323604;0.06242200920998318;0.03162277660168379;0.03162277660168379;1.0583078050932231e-13;2.278771688301428e-22;185121123.7200986;8590.142847357514;-2.4597590249479424;-11.598475343599787;-2.5473185716725313;239.47116538067982;43.4509904643341;8.672363729180232;1157.2643111758289;7236.647400000532
10021;1.3796371976417765;2.182316176018011;3.0;0.7510346815275486;0.06217036686679931;0.03162277660168379;0.03162277660168379;3.869818714417792e-20;7.437854067330153e-23;111942.57393848427;4907.652513256386;13.235089732343926;-4.292379555808367;-2.919486126632923;140.92446034609122;-74.08560576758006;-9.623980299379397;1093.9466970995381;1006.7272301133057
10022;2.0919603732315846;1.6943672911186143;3.0;0.3771490714458047;0.06344928779672848;0.03162277660168379;0.03162277660168379;2.2219830530158477e-17;2.2747976077181376e-15;2682380.2912153495;27140719.695768084;-4.895555471245508;-8.664730302476451;1.5151825070515024;-102.54271970346075;-236.267267753471;-18.1830052771886;2562.9558206613356;2636.202644315997
10023;1.3241362194844202;2.089316517861599;3.0;0.29112054661117825;0.06129409701598278;0.03162277660168379;0.03162277660168379;3.6749071110089904e-19;4.778798126610345e-21;344963.5125659778;39337.732313431625;-1.220125418497224;7.951618476953197;1.1389988903988506;202.75240778624422;115.12976835309935;-5.241144607972018;2013.4568514093453;1298.8832571868481
10024;2.092174758213394;1.3267520907834138;3.0;0.9401359939651192;0.06132684504306682;0.03162277660168379;0.03162277660168379;2.345190947819664e-21;4.234383120268975e-23;27557.45347769654;3702.9261711949307;6.5751340241067915;10.641876974316546;0.10080524370422594;25.672283320688848;-49.792270898866946;-1.5895709200392538;2386.5459993015916;2071.9087018081686
10025;1.4250095322563623;1.406580192775146;3.0;0.3606952888810362;0.05759226107956331;0.03162277660168379;0.03162277660168379;2.6677690526417447e-22;7.919459758640935e-21;9294.458517375464;50640.473350434986;12.480705639198963;9.818927953336871;-0.49541614212955754;251.53852378089132;128.1844628609621;-17.15428562010408;2647.3332607626444;1564.7699516425048
10026;1.3783073581627012;1.9224629036808025;3.0;0.40841015984064666;0.06061207045371338;0.03162277660168379;0.03162277660168379;2.3072271547817823e-16;2.212498383479517e-20;8643609.846484447;84643.08023876254;-1.6842268062420924;-12.077289469419043;-2.3333033473097817;216.73808529769053;-109.28125206908192;-1.844588722852993;2416.878024835491;1421.3912866284916
10027;2.113682287365549;1.3190874958906955;3.0;0.1678861306225773;0.06140950258700899;0.03162277660168379;0.03162277660168379;4.566293049002813e-22;1.190465030827361e-13;12159.952209861352;196339779.85955247;11.88376951942955;-13.711673938524175;2.887919352656888;341.9113262581184;14.008932795677651;0.8762419668965431;2535.6040910139427;1839.8551061466426
10028;1.407801648221374;1.3255830160282251;3.0;0.5370541398105507;0.056918608102649766;0.03162277660168379;0.03162277660168379;3.96530335102411e-18;2.1780875156461168e-20;1133152.0448554105;83982.2761804074;6.703748974547715;3.654797499083969;-0.07606161784282772;89.15521305435078;-250.74339979992254;-16.417881773979648;2898.040803898088;1004.9394830061312
10029;1.5393932319690016;1.536497921536085;3.0;0.4322261071292913;0.059203085439201754;0.03162277660168379;0.03162277660168379;1.1643981147381876e-16;4.6019590940099613e-23;6140457.43351213;3860.302653220383;-3.437478983323448;-12.967330465450855;4.9761610774723035;-222.80940242794998;150.39325228142854;-29.883422865472735;1255.5615767771847;2181.4603609571577
10030;1.379053497116083;1.4256451914274944;3.0;0.5879103050083414;0.05740936685296432;0.03162277660168379;0.03162277660168379;5.095804677730116e-22;1.2705630244727432e-18;12845.658284416058;641428.2517757659;-10.74509949781945;7.171164682916061;1.2996210792393894;-241.58758220344407;229.2718453269634;-3.096121981566103;1440.437166103835;2215.032915067848
10031;1.4266690713918695;1.247931967879441;3.0;0.37068704217835113;0.05650762092488764;0.03162277660168379;0.03162277660168379;7.532716344505964e-21;5.726452283203718e-18;49388.494197955886;1361735.6314001633;6.2829785843890775;-4.102310869556652;-3.417272554438412;246.8748893466626;-216.9322268171398;-20.31576050424047;1373.6720265089436;1549.9168565234368
10032;1.4445444968057184;2.003266329634144;3.0;0.3155124469469718;0.06149906264788858;0.03162277660168379;0.03162277660168379;5.804193647241806e-19;3.0874714736323844e-22;433531.76621450856;9998.882276081777;1.0207144099069723;3.3828837213092733;-4.7744649059966005;-273.87331410284105;-234.90860141787917;26.432551995795897;2711.8208629179394;1412.9246974645912
10033;1.4750796973997296;1.926022119656284;3.0;0.6377140277078133;0.061220080717276144;0.03162277660168379;0.03162277660168379;3.2524201958068565e-19;1.9193215853838787e-17;324528.8440820141;2493009.0330100525;-10.120372925491486;-9.917802020784816;-2.9217669774930153;150.69108003295793;161.4338562928883;-17.125091513730123;1518.4508378789455;1033.0320323055712
10034;1.9772703097608026;1.8608086545604143;3.0;0.7414686693446522;0.06373705438278474;0.03162277660168379;0.03162277660168379;8.619433303108669e-15;3.115446743763452e-13;52831061.29049221;317621684.1242019;13.959780352843541;5.8286724148154505;4.119242431280458;-223.76927208700175;62.96732491298319;-4.583465454474423;1194.256515085152;1158.6871051355595
10035;1.2944773809886634;1.8841777943147344;3.0;0.7250504047434667;0.05985519168409547;0.03162277660168379;0.03162277660168379;2.7538393069744797e-18;2.6687225677073454e-15;944320.1908580746;29396910.652681332;-10.734415327162113;10.841636172846368;4.396357714369245;-166.40491796506745;-339.9815863391773;-28.947097179115175;1106.2850704712487;2786.9502575511087
10036;1.7772388659072784;1.4969101429013985;3.0;0.785506473341526;0.06044868165069005;0.03162277660168379;0.03162277660168379;3.011127296725769e-14;3.9623513693082244e-22;98744868.60761788;11327.301771431097;10.326047845356179;5.55874605033236;1.691958615717823;-184.49941951299263;-217.15717819295887;-13.549919165541416;1723.774740040352;1120.699403198169
10037;1.2625571256391512;1.3216647149088265;3.0;0.12437026551333807;0.05586381844658505;0.03162277660168379;0.03162277660168379;1.9020125478382722e-21;1.5726435332801106e-23;24817.42209081;2256.654773111022;5.71396702048402;14.227610227156028;3.901771359541824;-65.63107964705691;98.76840091795914;-15.69441460959312;1684.5601083074512;6382.038819104011
10038;1.4300826282403927;1.2700406630540162;3.0;0.7764418256774901;0.05668679263520903;0.03162277660168379;0.03162277660168379;1.3088941278752139e-17;8.735517809577051e-18;2058743.4857086716;1681877.2846700205;-14.84036371216915;5.7054349835461835;-2.8528992049045354;-59.36590480208565;155.56734456593048;-8.669173898781763;2106.5039338566944;2590.5283738566764
10039;1.2620242489644584;1.9369525893146144;3.0;0.6097090677320056;0.059982475499642654;0.03162277660168379;0.03162277660168379;3.644976165199701e-15;6.615273353787742e-14;34355583.15592183;146360497.02707455;-0.6502235691662523;4.231394108100993;-1.8717533931255401;-187.13529151282006;97.2177475267965;30.542521988514977;1915.8968809285907;1204.7361697723727
10040;2.058124679746002;1.3553624912013909;3.0;0.3441779719225152;0.06129430311906655;0.03162277660168379;0.03162277660168379;1.1102366591812766e-22;1.743730762187285e-21;5995.946649916775;23762.36666378993;10.173190706890612;9.89881903028678;-1.0569635155013888;-285.8715237859542;-163.80979022978065;15.069046450640496;1022.8139291719411;7518.341325748714
10041;1.2553194891473152;1.573212091324013;3.0;0.35852317308494686;0.057571520209492855;0.03162277660168379;0.03162277660168379;6.046617407694362e-19;2.051357197222909e-17;442492.8151223205;2577333.525702662;0.4517287874599347;6.3611356424855074;4.44211438440446;-143.3719329934053;-114.05592099354598;5.1571629852036205;3900.269843399709;2101.6707078538516
10042;1.4019326049582497;1.2763366128054106;3.0;0.8182904732541078;0.0565334422652484;0.03162277660168379;0.03162277660168379;1.1396482057871245e-23;1.2878133141534008e-17;1921.035470544539;2042097.312173505;3.3309863814743323;-2.0787618746491265;-3.8407112221187676;-221.24264287578677;-285.2792884420902;6.359355187383335;1380.046069575103;1516.7394529179096
10043;1.5154680536014102;2.045805980995373;3.0;0.7318181990629447;0.062166414218758084;0.03162277660168379;0.03162277660168379;5.407096607770734e-18;1.9265899743055795e-16;1323219.958606453;7898500.069327169;12.828978764441786;-10.458831460710165;-1.3775123318330063;-175.35042641853607;-172.81969163579885;-18.967285160194262;1880.8775107291212;1974.9631949754537
10044;1.8453239745154724;1.4151074967594626;3.0;0.44278790554992586;0.0603641438782611;0.03162277660168379;0.03162277660168379;1.6760787289404904e-17;4.883509358983251e-14;2329684.90421366;125752315.4868935;1.6332023833890759;6.299796161580801;-3.9177900257537166;-181.33623021431382;76.44174376225935;-11.529950798672148;1820.6396327107911;1931.691685753242
10045;1.7418693947367485;1.2686370439853103;3.0;0.5229967932173429;0.058780580881012276;0.03162277660168379;0.03162277660168379;2.9885454833834396e-23;3.2392519036008667e-21;3110.856035457857;32387.1206882379;-1.3789510862065253;-10.903396441566592;4.2826431014027335;76.5807605066529;50.21879407851223;26.698117127767787;1581.1875644263828;1123.76767462862
10046;1.8878048795299311;1.878228389357958;3.0;0.800163250113775;0.06333572372097357;0.03162277660168379;0.03162277660168379;1.1553895812136762e-17;1.2780750317170139e-19;1934257.1094191242;203436.16187190838;6.363999304408804;10.968720215645835;-3.222190506846667;-157.8129631011079;-189.19362187999346;-4.97245880817636;1072.5778707348525;2818.812346380659
10047;1.3506339130109077;1.3254311628604867;3.0;0.6005344810564245;0.05651792951966227;0.03162277660168379;0.03162277660168379;2.5680990613294107e-14;9.126001329965494e-21;91191816.00187142;54361.351101306165;1.5007231036590163;6.524802215777445;4.460166012443077;94.97311401244525;-216.1040540850586;21.64391024016675;1285.7983626836128;2676.0416367881267
10048;1.7696800485856807;1.8704336536293853;3.0;0.2167835658629811;0.06262181774636877;0.03162277660168379;0.03162277660168379;6.404950874546672e-22;2.7470845494114648e-14;14401.505011149418;94316134.14271355;-3.8124172637620557;12.937633683547585;3.5502334953361565;-132.81402304430398;-29.030296877113443;12.702636814295433;1295.4553656086964;1351.1306193045812
10049;1.8851122031771261;1.6330065401465947;3.0;0.8952960167572409;0.061914283479233494;0.03162277660168379;0.03162277660168379;2.291572106264437e-16;1.6920424080450388e-22;8614235.527883103;7402.111115612069;0.16180000593786836;-10.259902457503456;1.0292064985975813;-111.3598830147642;-23.059064536749844;-12.739681114262222;1471.3126438521351;1192.2921984743964
10050;1.3355232955311362;1.3049398106212553;3.0;0.42536241810379827;0.05626617439758642;0.03162277660168379;0.03162277660168379;1.0977139056033915e-20;1.5676600624040024e-16;59620.35549045716;7124853.280970932;-4.798846285746295;13.272345120464085;-2.573912381156643;-374.3508344995395;-171.41404540236397;16.604595821836604;1925.799798920468;1541.8114467498906
10051;1.2809065404292723;1.4009044778074857;3.0;0.05427902849071842;0.056558351632478826;0.03162277660168379;0.03162277660168379;7.864351263831695e-22;5.6762772565060035e-18;15958.10910128512;1355756.7597264228;1.1503784764651463;-8.127944553241804;4.328570574056039;317.22205175538863;196.00235486849473;0.00911965842742446;1925.8010451578568;2898.8297868111013
10052;1.402046360084488;1.401429724294709;3.0;0.8881923291140248;0.057401023813894655;0.03162277660168379;0.03162277660168379;1.007240557670526e-21;5.790332131711928e-23;18059.951543322408;4330.137787155209;-3.2944549892931185;-7.452866183383957;-4.991094959007335;-192.59469065682532;-140.02921852915765;-33.0922063062883;1913.351505438002;1294.762484256936
10053;1.7467777962403217;2.1781270274008904;3.0;0.7870036030223412;0.06421409950679327;0.03162277660168379;0.03162277660168379;1.797083348810673e-20;8.284661803569361e-18;76284.11082304282;1637899.9531754414;-4.260528456174944;-13.9555185490941;3.9878124446092365;-282.3547921483193;-126.75761680093328;-3.5615955334916882;2402.2773259415535;2083.369403531501
10054;1.1802892580694415;1.7135878925443482;3.0;0.12272259164536914;0.058011494012860855;0.03162277660168379;0.03162277660168379;9.354230699114978e-18;4.536002684221828e-23;1740419.8045960488;3832.539413195013;-2.9640440360535365;-13.044204741711766;0.39498727451789417;262.4179617223077;339.6195663033751;37.862895307743095;2365.1629508337023;1527.3621474485587
10055;1.4150335735509312;1.485203347957836;3.0;0.9871969079746377;0.05805395951880904;0.03162277660168379;0.03162277660168379;6.844951371070927e-22;6.515533579915983e-22;14887.958922905702;14525.295354882634;7.26812356752767;-11.55287845896218;-2.4561518395341064;-95.25598158954872;70.43909968367612;17.030559992377608;1801.9886128678197;1149.0773328729238
10056;1.3525365232992514;2.0945624861739818;3.0;0.21048413511988984;0.061494830098466444;0.03162277660168379;0.03162277660168379;2.3901212512981956e-16;1.138152754333643e-17;8797513.561789917;1919774.661146904;5.048865827998505;-2.449431307637399;-3.5264359493723516;149.618480498855;-111.61277700404037;-9.289511456214;1119.6724163041595;2642.525398340299
10057;1.2390038869627682;1.4992343256074199;3.0;0.18034052529246924;0.05695227745369048;0.03162277660168379;0.03162277660168379;4.184078319779903e-18;3.5297516824435666e-23;1163991.6931237814;3380.8200497401567;-4.821247365124858;13.623591174800094;1.5227643847921222;-66.121176104314;-249.06361208676705;-19.726824337631907;1841.085695494808;1687.9671871818018
10058;1.386693328736458;1.4241333661146662;3.0;0.6407220098316895;0.0574511478178602;0.03162277660168379;0.03162277660168379;7.486652933050616e-23;9.128981840714545e-13;4923.725452062789;543702274.6229209;-4.173110905416678;4.538722623372564;0.08793900017312506;-36.51429181886627;-169.0878353349701;-4.956340537500431;1992.4643041901147;1114.0128539535997
10059;1.6170372510275146;2.5713542304345895;3.0;0.8304548784014656;0.06562003272274812;0.03162277660168379;0.03162277660168379;1.3817067263012972e-17;7.517549421850813e-23;2115231.5431202003;4933.874793935582;4.791421375559832;-7.171149160095548;-0.8440806913973447;153.59710810836083;-279.43509624263334;45.13890276196446;2707.44926472392;1037.1912535094993
10060;1.672293413340469;1.8236109841961423;3.0;0.8045518204841845;0.06178369376624396;0.03162277660168379;0.03162277660168379;3.595146589805495e-21;2.1855352223464084e-22;34119.94165861921;8412.573726367258;-9.18904530894457;8.858917117928105;1.9253466341990002;-126.62941417477006;-120.14235726540839;-7.63917854195146;2795.8795872072546;2073.7591949571975
10061;1.7865670513669267;2.11598041983111;3.0;0.48064881827885175;0.06409194012147894;0.03162277660168379;0.03162277660168379;4.316686435584626e-20;1.7849386782938062e-19;118229.33031676176;240415.037551945;9.155471094306613;8.916961436603842;-0.9638637442550193;-262.9889715425717;182.472543752844;-21.469515155065135;4370.493153564721;5136.172672117845
10062;1.9306333808887395;1.3315284075859137;3.0;0.8596441546687004;0.060374820445217504;0.03162277660168379;0.03162277660168379;1.3748084585430327e-22;1.6380666100170946e-20;6672.2310371211115;72830.91350138484;12.60790054605608;4.589179824722976;-0.6281860785631919;-174.707947036221;-230.67140452911138;-16.729184757496945;1374.4467183033123;3394.1638713047914
10063;1.2359163746020039;1.3383235203764625;3.0;0.11366306194122744;0.05579179816991525;0.03162277660168379;0.03162277660168379;4.443852128450954e-23;1.142585204695913e-14;3793.4099401928033;60826702.91633743;-10.219436837167565;0.2674910106159665;-1.4515218541417374;207.57256501619844;275.12823568338376;2.0032753743840734;1198.9178019488384;1113.0791933035132
10064;1.4008167443438417;1.3740676670903011;3.0;0.08416354932168624;0.05720521898794578;0.03162277660168379;0.03162277660168379;2.62459963697302e-18;9.889493963507498e-22;921895.1082449174;17895.218817080127;0.24042963266254702;8.46058918907924;-1.2713479630092408;125.1010663012749;104.3654605187634;13.034789208239125;1288.3143353936255;2782.3104653587893
10065;1.1738004814467964;1.8358954146492534;3.0;0.8580025863004159;0.05877530508618417;0.03162277660168379;0.03162277660168379;2.603009165691717e-17;3.482194032050773e-21;2903272.6774269035;33579.672930849156;11.045138479797131;0.7922678226117803;1.9889474040682202;-247.84005155504337;-323.1229231273933;5.828062328267647;4893.495934322851;8490.51141809048
10066;1.2743644900401676;1.4172046825495843;3.0;0.07654914074292529;0.0566268671587382;0.03162277660168379;0.03162277660168379;1.2676707895802478e-13;3.044469573161397e-17;202606428.00211772;3139827.561046807;-2.865998620634185;6.969483826420994;-0.4037867530438932;409.82337798794936;-83.15842931482698;31.22084291113004;4587.011460947832;5644.106346197065
10067;1.3046916228187808;1.2625468796932613;3.0;0.9196395109060498;0.05574117158207041;0.03162277660168379;0.03162277660168379;7.192160944653622e-18;4.363731710170992e-20;1526088.3500250038;118871.8438205242;-9.59766511925391;-12.902749661973093;0.05906886343484352;-340.8129474984945;-247.3879543886591;-12.773779354027253;2867.976922444916;1243.8718273853337
10068;1.5734009098724453;1.3712111520476256;3.0;0.2832420472730396;0.05834854744440524;0.03162277660168379;0.03162277660168379;3.13188366884013e-17;5.806020885398952e-20;3184584.59119311;137116.35986904323;-3.073913862537582;5.844951232440877;2.1878657874383123;-164.70122862997945;-207.31544297495626;-30.723394344812846;4304.7458651073575;1152.106662954266
10069;1.2582340350267196;1.3681114255249915;3.0;0.022831109160076135;0.05616571653653178;0.03162277660168379;0.03162277660168379;5.32152595486697e-20;1.34530870070127e-22;131270.78147312137;6600.258632708237;1.3270570556572636;-3.2060780191217333;4.608342719576836;-89.89222837005815;258.3708430952852;24.870676878843902;1637.8001044308162;2705.674222355065
10070;1.4178775693874752;1.9453682307898363;3.0;0.3896158803230666;0.060992095728425344;0.03162277660168379;0.03162277660168379;1.4191173911833307e-18;2.757388814279117e-21;677889.8627841081;29881.26527598867;5.918859343118829;-14.200531333844035;3.034601189555291;333.48027329093884;229.89323330390621;19.268522048721096;1139.9634128723035;3653.3882654351787
10071;1.3846398278787775;1.3562521241565244;3.0;0.6050374582959062;0.05697066977953938;0.03162277660168379;0.03162277660168379;6.2682970907920395e-15;1.722952498726707e-13;45053108.836228326;236203664.17489943;3.1290479681273595;11.617471732816245;-3.737212718666978;27.15714339920501;40.826757782712306;-12.777353363834186;7683.894778664304;1173.336162482366
10072;1.2505358174303636;1.3268954948530869;3.0;0.1806056702803508;0.055814844633697985;0.03162277660168379;0.03162277660168379;3.2426910925950913e-15;2.059409876364185e-18;32404309.20628154;816622.5606386556;8.826779850781321;5.837630271052912;-2.354608777941153;-255.63694439245415;-78.12235221236047;1.2871859134647958;3603.8969407405007;2123.515412957322
10073;1.8997983111571037;1.88911201555704;3.0;0.9952836836136117;0.0634637108171313;0.03162277660168379;0.03162277660168379;1.9789245744793616e-18;3.881595881035833e-20;800506.0142426867;112112.78408357738;-12.74295324213515;-0.1825081542840188;1.131367799825882;-327.5341814197629;-239.511167025276;12.599421223320043;1656.620951087162;1861.2713247456923
10074;1.1783648318939695;1.975343185704361;3.0;0.4057489850547771;0.059698192327503126;0.03162277660168379;0.03162277660168379;7.395384274910018e-19;1.8858072569058998e-20;489362.12240477174;78144.53831032894;-10.079881071959337;-1.8154502651870494;-1.826879828101966;211.54656273849812;-296.87531863470883;22.07692751482337;1371.2643132570288;2155.6307413546124
10075;1.2170870953909825;1.3656413846212496;3.0;0.25918596065174593;0.05585305558102422;0.03162277660168379;0.03162277660168379;2.702090254387768e-19;2.964825573545112e-22;295801.18117989576;9798.273377375239;6.378114356642314;-12.79212234036666;-0.9344354518325115;-24.717988056920632;121.89009485167209;9.743467506513852;1549.0859106366709;1305.9206109216086
10076;1.826524786745821;1.4739507959005675;3.0;0.7836191809992673;0.06061026666789083;0.03162277660168379;0.03162277660168379;9.467467474383911e-18;4.606905437101846e-14;1750922.3613295292;122139075.17975377;3.551000585665399;14.571401082075091;-2.6833578600443655;-142.1648090246515;140.3332565126359;0.20941645683345425;1096.0817237579038;1092.2913952432807
10077;1.9621306001794807;1.2824839339063665;3.0;0.21578005578811732;0.06026637318085769;0.03162277660168379;0.03162277660168379;1.8435957004834073e-20;4.9540338469466355e-21;77265.00225829067;40052.48468622562;-10.546517270213963;-4.424600173176925;-3.8911553037152524;140.92532441708252;31.767203896974564;21.53401398403392;1527.0902044313996;1466.2483540213789
10078;1.4847241354602085;2.2710712441848866;3.0;0.6983941432768371;0.0632782793187408;0.03162277660168379;0.03162277660168379;7.044309920353412e-16;3.481544691040219e-18;15103208.078370158;1061783.4837356817;11.560881884262816;-4.370602795473461;-4.278754440310272;-299.2950617108367;-377.6546163526684;-46.85700831574171;1904.145042749201;1209.1889218544577
10079;1.2869747388678756;1.846767047387251;3.0;0.6764939213183189;0.059571941765969666;0.03162277660168379;0.03162277660168379;5.724713706689061e-21;1.7023913492440896e-15;43055.32427922831;23479004.56101232;11.617263481067408;-9.943573569425512;-1.6705270790179885;-152.86367360050613;-265.5976016991391;-6.152833783713322;1095.6294083530604;1677.9018101221473
10080;1.5121167477968112;1.7509699530533114;3.0;0.31462533754489164;0.06038052587876366;0.03162277660168379;0.03162277660168379;7.136202642491654e-13;1.0875608580267618e-21;480710452.30430317;18766.21824220709;3.5901628618103842;-10.392651041870701;-1.2437360643365025;80.10219514927365;-129.27221823327534;-27.268896680081607;1654.4204173600492;2291.698204446867
10081;1.6867897849250328;1.675498753468114;3.0;0.1856464990760095;0.060986308566655094;0.03162277660168379;0.03162277660168379;2.266353176967963e-20;1.2040446253013852e-19;85667.04228637337;197456.42513037781;7.163480637581397;-2.814349406773717;4.664996496304063;-158.76319646043106;-83.28285176400819;34.11825160256506;1145.4360093323228;2777.209222136272
